seq,rtt_ms,oneway_est_ms
6436,7.66,3.83
6437,6.77,3.38
6438,22.25,11.13
6439,10.52,5.26
6440,6.42,3.21
6441,9.32,4.66
6442,10.87,5.43
6443,6.35,3.18
6444,6.12,3.06
6445,6.44,3.22
6446,16.17,8.08
6447,10.02,5.01
6448,9.18,4.59
6449,9.79,4.90
6450,6.22,3.11
6451,5.79,2.90
6452,14.30,7.15
6453,7.00,3.50
6454,9.94,4.97
6455,5.07,2.54
6456,5.46,2.73
6457,7.47,3.73
6458,10.55,5.27
6459,7.32,3.66
6460,11.53,5.76
6461,6.78,3.39
6462,11.28,5.64
6463,12.52,6.26
6464,6.90,3.45
6465,7.49,3.74
6466,10.58,5.29
6467,5.92,2.96
6468,10.07,5.04
6469,12.68,6.34
6470,14.07,7.03
6471,8.32,4.16
6472,5.59,2.79
6473,6.24,3.12
6474,13.16,6.58
6475,5.42,2.71
6476,11.79,5.89
6477,7.95,3.98
6478,11.08,5.54
6479,5.57,2.78
6480,10.08,5.04
6481,25.55,12.78
6482,7.04,3.52
6483,9.92,4.96
6484,6.24,3.12
6485,5.33,2.67
6486,6.57,3.29
6487,11.67,5.84
6488,6.64,3.32
6489,6.19,3.09
6490,9.70,4.85
6491,11.26,5.63
6492,9.16,4.58
6493,22.40,11.20
6494,5.41,2.71
6495,5.36,2.68
6496,9.56,4.78
6497,27.51,13.76
6498,5.68,2.84
6499,11.03,5.51
6500,5.88,2.94
6501,8.57,4.29
6502,6.08,3.04
6503,5.53,2.76
6504,6.18,3.09
6505,5.84,2.92
6506,9.32,4.66
6507,9.20,4.60
6508,9.19,4.60
6509,9.52,4.76
6510,16.87,8.43
6511,7.49,3.74
6512,6.29,3.15
6513,9.80,4.90
6514,10.07,5.04
6515,8.85,4.43
6516,7.08,3.54
6517,6.42,3.21
6518,10.03,5.02
6519,9.84,4.92
6520,6.96,3.48
6521,5.22,2.61
6522,11.39,5.70
6523,12.66,6.33
6524,6.01,3.00
6525,9.93,4.97
6526,9.36,4.68
6527,8.11,4.05
6528,15.04,7.52
6529,7.46,3.73
6530,8.97,4.48
6531,93.32,46.66
6532,10.00,5.00
6533,8.41,4.21
6534,8.55,4.27
6535,9.99,5.00
6536,8.87,4.43
6537,9.75,4.88
6538,13.24,6.62
6539,6.49,3.25
6540,5.33,2.66
6541,61.39,30.70
6542,17.43,8.72
6543,7.77,3.88
6544,6.99,3.49
6545,7.15,3.57
6546,9.16,4.58
6547,8.61,4.31
6548,7.02,3.51
6549,6.39,3.19
6550,7.49,3.74
6551,7.63,3.82
6552,10.39,5.19
6553,8.78,4.39
6554,9.11,4.55
6555,6.92,3.46
6556,11.12,5.56
6557,10.44,5.22
6558,9.24,4.62
6559,6.32,3.16
6560,9.92,4.96
6561,11.16,5.58
6562,33.44,16.72
6563,5.07,2.53
6564,5.18,2.59
6565,14.43,7.21
6566,6.93,3.46
6567,5.21,2.61
6568,8.07,4.03
6569,9.93,4.96
6570,11.33,5.67
6571,8.02,4.01
6572,8.16,4.08
6573,6.88,3.44
6574,5.52,2.76
6575,9.01,4.50
6576,6.39,3.20
6577,9.17,4.58
6578,17.84,8.92
6579,8.07,4.04
6580,7.87,3.93
6581,11.04,5.52
6582,7.70,3.85
6583,10.25,5.13
6584,14.63,7.32
6585,6.87,3.43
6586,4.73,2.37
6587,10.53,5.26
6588,6.38,3.19
6589,10.87,5.43
6590,5.97,2.99
6591,5.24,2.62
6592,11.05,5.52
6593,8.74,4.37
6594,13.62,6.81
6595,16.43,8.22
6596,8.96,4.48
6597,13.36,6.68
6598,7.35,3.68
6599,6.99,3.49
6600,15.88,7.94
6601,12.45,6.23
6602,5.96,2.98
6603,12.22,6.11
6604,10.16,5.08
6605,12.71,6.36
6606,15.42,7.71
6607,4.86,2.43
6608,6.69,3.34
6609,10.73,5.36
6610,5.55,2.78
6611,6.59,3.30
6612,13.04,6.52
6613,9.45,4.73
6614,9.90,4.95
6615,10.39,5.19
6616,6.15,3.08
6617,9.39,4.70
6618,8.01,4.01
6619,11.47,5.73
6620,7.64,3.82
6621,9.79,4.90
6622,6.36,3.18
6623,13.31,6.65
6624,7.48,3.74
6625,7.96,3.98
6626,6.42,3.21
6627,8.18,4.09
6628,6.39,3.20
6629,13.57,6.79
6630,13.62,6.81
6631,10.53,5.26
6632,9.89,4.95
6633,6.56,3.28
6634,14.52,7.26
6635,6.37,3.18
6636,5.61,2.81
6637,10.67,5.34
6638,5.09,2.55
6639,8.82,4.41
6640,11.33,5.67
6641,16.36,8.18
6642,8.23,4.11
6643,8.04,4.02
6644,8.47,4.24
6645,12.27,6.14
6646,10.02,5.01
6647,6.44,3.22
6648,12.85,6.42
6649,6.80,3.40
6650,9.09,4.55
6651,31.88,15.94
6652,5.87,2.94
6653,70.84,35.42
6654,12.64,6.32
6655,6.97,3.48
6656,7.48,3.74
6657,13.34,6.67
6658,9.40,4.70
6659,7.93,3.97
6660,8.22,4.11
6661,47.12,23.56
6662,7.10,3.55
6663,12.12,6.06
6664,15.34,7.67
6665,7.17,3.58
6666,12.11,6.06
6667,34.68,17.34
6668,6.32,3.16
6669,18.52,9.26
6670,6.05,3.02
6671,7.77,3.88
6672,7.84,3.92
6673,5.43,2.71
6674,8.28,4.14
6675,11.18,5.59
6676,7.14,3.57
6677,13.38,6.69
6678,6.33,3.16
6679,9.89,4.95
6680,6.06,3.03
6681,14.35,7.17
6682,11.20,5.60
6683,9.84,4.92
6684,9.47,4.74
6685,13.58,6.79
6686,13.39,6.69
6687,6.36,3.18
6688,11.41,5.71
6689,9.71,4.85
6690,9.29,4.64
6691,5.55,2.77
6692,18.86,9.43
6693,7.45,3.73
6694,5.08,2.54
6695,8.50,4.25
6696,10.40,5.20
6697,11.43,5.71
6698,12.25,6.13
6699,7.47,3.73
6700,13.64,6.82
6701,9.41,4.71
6702,5.85,2.93
6703,6.89,3.45
6704,10.05,5.02
6705,10.44,5.22
6706,11.23,5.62
6707,6.45,3.22
6708,8.03,4.02
6709,13.86,6.93
6710,10.47,5.24
6711,9.36,4.68
6712,10.54,5.27
6713,18.71,9.35
6714,12.52,6.26
6715,9.08,4.54
6716,6.74,3.37
6717,6.21,3.10
6718,10.29,5.14
6719,6.25,3.12
6720,11.88,5.94
6721,29.93,14.96
6722,5.93,2.97
6723,11.86,5.93
6724,5.50,2.75
6725,11.36,5.68
6726,12.47,6.23
6727,18.09,9.04
6728,6.18,3.09
6729,6.30,3.15
6730,7.46,3.73
6731,13.56,6.78
6732,10.52,5.26
6733,13.29,6.64
6734,6.42,3.21
6735,7.59,3.79
6736,9.91,4.95
6737,5.79,2.90
6738,7.92,3.96
6739,9.01,4.51
6740,11.64,5.82
6741,33.11,16.55
6742,4.84,2.42
6743,15.92,7.96
6744,7.11,3.56
6745,9.73,4.87
6746,9.83,4.92
6747,7.07,3.53
6748,19.07,9.53
6749,8.27,4.13
6750,5.11,2.55
6751,14.45,7.23
6752,10.36,5.18
6753,17.24,8.62
6754,6.79,3.39
6755,7.34,3.67
6756,9.47,4.73
6757,9.88,4.94
6758,5.57,2.79
6759,12.92,6.46
6760,6.08,3.04
6761,8.76,4.38
6762,11.08,5.54
6763,11.07,5.53
6764,13.22,6.61
6765,15.81,7.91
6766,7.18,3.59
6767,5.85,2.93
6768,6.26,3.13
6769,8.95,4.47
6770,16.59,8.29
6771,7.63,3.81
6772,8.86,4.43
6773,12.27,6.13
6774,11.11,5.55
6775,18.39,9.20
6776,5.95,2.98
6777,22.75,11.37
6778,21.43,10.72
6779,9.60,4.80
6780,6.79,3.39
6781,11.06,5.53
6782,6.83,3.42
6783,9.51,4.75
6784,12.01,6.01
6785,5.64,2.82
6786,6.82,3.41
6787,9.14,4.57
6788,5.49,2.74
6789,5.84,2.92
6790,21.85,10.92
6791,6.25,3.12
6792,6.48,3.24
6793,5.90,2.95
6794,9.85,4.92
6795,5.91,2.96
6796,5.60,2.80
6797,5.64,2.82
6798,11.41,5.71
6799,13.00,6.50
6800,6.90,3.45
6801,7.19,3.59
6802,5.62,2.81
6803,5.19,2.59
6804,8.09,4.04
6805,12.53,6.27
6806,10.95,5.47
6807,14.62,7.31
6808,11.04,5.52
6809,10.32,5.16
6810,11.09,5.55
6811,9.62,4.81
6812,9.05,4.53
6813,9.96,4.98
6814,14.25,7.13
6815,9.13,4.57
6816,5.93,2.97
6817,7.72,3.86
6818,7.28,3.64
6819,10.24,5.12
6820,6.75,3.37
6821,8.54,4.27
6822,10.45,5.22
6823,15.00,7.50
6824,6.48,3.24
6825,5.63,2.82
6826,21.30,10.65
6827,8.14,4.07
6828,7.82,3.91
6829,7.80,3.90
6830,6.11,3.05
6831,22.76,11.38
6832,4.64,2.32
6833,5.87,2.93
6834,5.51,2.75
6835,60.97,30.48
6836,58.43,29.21
6837,59.81,29.91
6838,55.62,27.81
6839,57.11,28.55
6840,76.97,38.48
6841,60.02,30.01
6842,67.84,33.92
6843,61.93,30.96
6844,67.92,33.96
6845,60.25,30.13
6846,56.86,28.43
6847,61.82,30.91
6848,52.61,26.31
6849,71.23,35.62
6850,67.56,33.78
6851,59.66,29.83
6852,67.59,33.79
6853,63.43,31.71
6854,76.71,38.36
6855,49.41,24.71
6856,56.37,28.19
6857,58.38,29.19
6858,53.07,26.54
6859,74.11,37.05
6860,65.25,32.63
6861,67.24,33.62
6862,61.30,30.65
6863,66.36,33.18
6864,65.03,32.51
6865,53.75,26.87
6866,63.09,31.54
6867,56.24,28.12
6868,68.25,34.13
6869,64.77,32.39
6870,65.29,32.65
6871,69.74,34.87
6872,60.44,30.22
6873,63.80,31.90
6874,61.58,30.79
6875,52.06,26.03
6876,56.12,28.06
6877,58.58,29.29
6878,74.16,37.08
6879,63.76,31.88
6880,69.92,34.96
6881,61.46,30.73
6882,66.14,33.07
6883,57.58,28.79
6884,61.25,30.62
6885,56.40,28.20
6886,51.93,25.97
6887,55.23,27.61
6888,80.50,40.25
6889,63.99,32.00
6890,65.68,32.84
6891,62.40,31.20
6892,65.49,32.75
6893,61.27,30.63
6894,57.78,28.89
6895,56.67,28.34
6896,57.13,28.56
6897,70.79,35.40
6898,67.27,33.63
6899,63.24,31.62
6900,67.09,33.54
6901,62.63,31.31
6902,60.14,30.07
6903,57.79,28.89
6904,60.51,30.25
6905,57.02,28.51
6906,70.27,35.13
6907,62.81,31.41
6908,178.36,89.18
6909,80.22,40.11
6910,48.21,24.10
6911,57.45,28.73
6912,62.56,31.28
6913,54.07,27.03
6914,59.57,29.78
6915,68.43,34.22
6916,70.26,35.13
6917,60.75,30.37
6918,65.50,32.75
6919,66.44,33.22
6920,56.81,28.41
6921,62.54,31.27
6922,57.76,28.88
6923,53.98,26.99
6924,56.80,28.40
6925,74.26,37.13
6926,64.39,32.19
6927,63.74,31.87
6928,63.33,31.66
6929,65.13,32.56
6930,60.84,30.42
6931,60.69,30.34
6932,58.62,29.31
6933,58.19,29.09
6934,64.90,32.45
6935,67.58,33.79
6936,69.23,34.62
6937,60.22,30.11
6938,71.10,35.55
6939,55.96,27.98
6940,32.07,16.03
6941,13.68,6.84
6942,6.67,3.33
6943,6.29,3.15
6944,21.67,10.83
6945,7.74,3.87
6946,8.42,4.21
6947,4.92,2.46
6948,9.67,4.83
6949,8.99,4.50
6950,11.77,5.89
6951,10.57,5.29
6952,11.13,5.56
6953,9.94,4.97
6954,7.69,3.85
6955,5.93,2.97
6956,13.00,6.50
6957,6.83,3.41
6958,5.11,2.56
6959,7.70,3.85
6960,10.89,5.45
6961,7.79,3.90
6962,10.50,5.25
6963,8.87,4.43
6964,6.94,3.47
6965,8.76,4.38
6966,10.50,5.25
6967,10.34,5.17
6968,15.57,7.79
6969,5.12,2.56
6970,6.47,3.24
6971,6.36,3.18
6972,6.72,3.36
6973,8.42,4.21
6974,65.00,32.50
6975,64.59,32.29
6976,66.00,33.00
6977,61.70,30.85
6978,69.35,34.67
6979,63.24,31.62
6980,63.72,31.86
6981,61.81,30.91
6982,58.69,29.35
6983,60.56,30.28
6984,52.24,26.12
6985,61.64,30.82
6986,69.14,34.57
6987,69.08,34.54
6988,65.88,32.94
6989,69.58,34.79
6990,58.01,29.00
6991,64.11,32.05
6992,51.27,25.63
6993,61.46,30.73
6994,58.35,29.18
6995,69.42,34.71
6996,60.58,30.29
6997,70.28,35.14
6998,62.67,31.33
6999,62.68,31.34
7000,57.49,28.75
7001,171.55,85.78
7002,61.46,30.73
7003,68.91,34.45
7004,66.23,33.11
7005,65.36,32.68
7006,66.35,33.18
7007,58.17,29.09
7008,62.69,31.34
7009,62.62,31.31
7010,66.27,33.14
7011,47.02,23.51
7012,67.52,33.76
7013,61.72,30.86
7014,67.30,33.65
7015,70.35,35.17
7016,56.53,28.27
7017,73.17,36.59
7018,60.72,30.36
7019,50.51,25.25
7020,64.11,32.06
7021,55.22,27.61
7022,72.01,36.00
7023,168.49,84.25
7024,72.81,36.40
7025,166.84,83.42
7026,66.67,33.33
7027,69.49,34.75
7028,46.51,23.25
7029,62.37,31.18
7030,174.87,87.44
7031,71.97,35.98
7032,65.03,32.52
7033,172.16,86.08
7034,181.01,90.51
7035,58.69,29.34
7036,69.38,34.69
7037,176.55,88.28
7038,177.01,88.51
7039,66.12,33.06
7040,62.89,31.45
7041,157.87,78.93
7042,193.31,96.66
7043,69.31,34.65
7044,62.76,31.38
7045,60.24,30.12
7046,60.00,30.00
7047,58.15,29.08
7048,61.52,30.76
7049,59.44,29.72
7050,64.58,32.29
7051,64.80,32.40
7052,80.87,40.43
7053,54.92,27.46
7054,66.63,33.32
7055,60.14,30.07
7056,167.17,83.59
7057,89.27,44.64
7058,211.20,105.60
7059,189.01,94.50
7060,218.06,109.03
7061,191.72,95.86
7062,77.30,38.65
7063,63.77,31.88
7064,64.04,32.02
7065,183.47,91.73
7066,52.57,26.28
7067,55.81,27.90
7068,68.24,34.12
7069,64.41,32.20
7070,64.29,32.14
7071,69.79,34.89
7072,61.10,30.55
7073,61.67,30.84
7074,56.70,28.35
7075,60.33,30.16
7076,53.59,26.80
7077,65.29,32.64
7078,69.33,34.66
7079,64.86,32.43
7080,72.20,36.10
7081,57.67,28.84
7082,65.03,32.52
7083,65.74,32.87
7084,57.43,28.71
7085,56.59,28.29
7086,54.62,27.31
7087,69.18,34.59
7088,64.16,32.08
7089,64.30,32.15
7090,65.88,32.94
7091,65.90,32.95
7092,57.96,28.98
7093,59.33,29.67
7094,59.12,29.56
7095,61.45,30.73
7096,59.51,29.76
7097,95.86,47.93
7098,5.34,2.67
7099,6.30,3.15
7100,4.90,2.45
7101,11.12,5.56
7102,6.45,3.22
7103,10.26,5.13
7104,9.71,4.86
7105,9.77,4.89
7106,9.40,4.70
7107,12.06,6.03
7108,5.58,2.79
7109,10.15,5.07
7110,13.14,6.57
7111,8.00,4.00
7112,10.82,5.41
7113,9.40,4.70
7114,13.25,6.62
7115,5.62,2.81
7116,6.63,3.31
7117,9.76,4.88
7118,8.10,4.05
7119,7.06,3.53
7120,5.34,2.67
7121,5.05,2.53
7122,6.33,3.17
7123,5.38,2.69
7124,9.01,4.50
7125,8.63,4.31
7126,12.03,6.01
7127,8.48,4.24
7128,8.55,4.27
7129,8.33,4.16
7130,13.41,6.70
7131,5.00,2.50
7132,9.05,4.52
7133,6.02,3.01
7134,4.86,2.43
7135,7.70,3.85
7136,9.68,4.84
7137,9.40,4.70
7138,5.54,2.77
7139,6.28,3.14
7140,5.85,2.93
7141,8.93,4.47
7142,5.64,2.82
7143,9.48,4.74
7144,5.59,2.80
7145,5.67,2.83
7146,13.89,6.94
7147,7.79,3.90
7148,5.04,2.52
7149,11.18,5.59
7150,7.74,3.87
7151,9.08,4.54
7152,7.80,3.90
7153,8.54,4.27
7154,7.85,3.92
7155,6.88,3.44
7156,8.20,4.10
7157,33.31,16.66
7158,6.56,3.28
7159,8.43,4.22
7160,6.43,3.22
7161,4.78,2.39
7162,17.84,8.92
7163,5.69,2.85
7164,9.20,4.60
7165,5.36,2.68
7166,25.02,12.51
7167,11.94,5.97
7168,8.56,4.28
7169,5.33,2.67
7170,9.55,4.78
7171,8.91,4.45
7172,6.12,3.06
7173,10.17,5.09
7174,8.94,4.47
7175,10.91,5.46
7176,9.13,4.56
7177,10.82,5.41
7178,5.30,2.65
7179,14.12,7.06
7180,6.23,3.11
7181,11.20,5.60
7182,7.53,3.76
7183,10.10,5.05
7184,5.97,2.99
7185,5.43,2.72
7186,11.57,5.78
7187,7.08,3.54
7188,5.25,2.63
7189,24.33,12.16
7190,4.60,2.30
7191,12.34,6.17
7192,5.32,2.66
7193,8.35,4.18
7194,5.56,2.78
7195,9.02,4.51
7196,5.79,2.89
7197,10.00,5.00
7198,13.92,6.96
7199,4.96,2.48
7200,5.50,2.75
7201,5.42,2.71
7202,8.96,4.48
7203,7.94,3.97
7204,15.90,7.95
7205,4.99,2.49
7206,8.47,4.23
7207,6.22,3.11
7208,5.23,2.61
7209,8.94,4.47
7210,12.72,6.36
7211,6.21,3.11
7212,9.04,4.52
7213,11.77,5.88
7214,4.79,2.40
7215,7.64,3.82
7216,5.55,2.78
7217,5.12,2.56
7218,8.48,4.24
7219,5.58,2.79
7220,8.21,4.10
7221,9.03,4.51
7222,8.30,4.15
7223,13.77,6.89
7224,9.42,4.71
7225,10.01,5.01
7226,6.40,3.20
7227,7.11,3.55
7228,9.06,4.53
7229,13.41,6.70
7230,5.34,2.67
7231,5.21,2.61
7232,13.30,6.65
7233,8.79,4.39
7234,9.61,4.81
7235,5.59,2.80
7236,10.12,5.06
7237,9.01,4.50
7238,10.00,5.00
7239,9.39,4.70
7240,11.79,5.90
7241,9.27,4.63
7242,5.42,2.71
7243,8.62,4.31
7244,8.55,4.27
7245,10.40,5.20
7246,12.88,6.44
7247,5.64,2.82
7248,8.96,4.48
7249,8.90,4.45
7250,9.42,4.71
7251,6.56,3.28
7252,12.13,6.07
7253,5.11,2.56
7254,5.47,2.74
7255,10.62,5.31
7256,6.66,3.33
7257,10.22,5.11
7258,10.38,5.19
7259,8.40,4.20
7260,9.22,4.61
7261,5.85,2.93
7262,7.09,3.55
7263,11.00,5.50
7264,6.06,3.03
7265,8.43,4.22
7266,6.16,3.08
7267,7.48,3.74
7268,4.94,2.47
7269,5.55,2.78
7270,9.35,4.68
7271,11.39,5.70
7272,9.87,4.94
7273,4.90,2.45
7274,4.79,2.39
7275,10.36,5.18
7276,6.97,3.48
7277,5.88,2.94
7278,6.45,3.22
7279,4.94,2.47
7280,5.13,2.57
7281,13.39,6.69
7282,48.49,24.25
7283,10.03,5.02
7284,7.49,3.75
7285,8.76,4.38
7286,16.06,8.03
7287,8.76,4.38
7288,8.97,4.48
7289,9.55,4.77
7290,5.06,2.53
7291,8.89,4.44
7292,7.34,3.67
7293,8.34,4.17
7294,6.47,3.24
7295,6.45,3.22
7296,5.13,2.56
7297,5.54,2.77
7298,10.35,5.18
7299,7.34,3.67
7300,8.27,4.13
7301,5.57,2.78
7302,71.07,35.54
7303,64.71,32.36
7304,61.93,30.97
7305,56.97,28.48
7306,52.45,26.23
7307,55.76,27.88
7308,77.72,38.86
7309,71.84,35.92
7310,58.82,29.41
7311,63.91,31.95
7312,67.06,33.53
7313,56.64,28.32
7314,65.46,32.73
7315,50.62,25.31
7316,54.07,27.04
7317,54.29,27.14
7318,78.70,39.35
7319,64.83,32.41
7320,67.80,33.90
7321,63.93,31.97
7322,68.92,34.46
7323,57.05,28.53
7324,56.58,28.29
7325,66.19,33.10
7326,62.35,31.18
7327,65.28,32.64
7328,66.84,33.42
7329,63.01,31.51
7330,65.20,32.60
7331,63.97,31.98
7332,56.22,28.11
7333,60.15,30.08
7334,56.45,28.23
7335,59.60,29.80
7336,57.10,28.55
7337,71.58,35.79
7338,65.08,32.54
7339,65.38,32.69
7340,72.12,36.06
7341,54.15,27.08
7342,57.57,28.79
7343,65.43,32.72
7344,54.82,27.41
7345,55.98,27.99
7346,65.84,32.92
7347,66.28,33.14
7348,64.64,32.32
7349,65.87,32.94
7350,62.38,31.19
7351,59.22,29.61
7352,63.02,31.51
7353,60.49,30.24
7354,55.89,27.94
7355,60.23,30.12
7356,63.55,31.78
7357,66.93,33.46
7358,64.69,32.34
7359,64.33,32.17
7360,65.11,32.56
7361,58.92,29.46
7362,61.81,30.91
7363,56.28,28.14
7364,59.06,29.53
7365,57.59,28.79
7366,53.59,26.80
7367,75.30,37.65
7368,66.29,33.15
7369,67.54,33.77
7370,62.45,31.23
7371,62.65,31.33
7372,60.40,30.20
7373,60.18,30.09
7374,63.99,32.00
7375,66.83,33.42
7376,67.49,33.75
7377,60.52,30.26
7378,64.80,32.40
7379,65.16,32.58
7380,57.85,28.92
7381,61.06,30.53
7382,65.72,32.86
7383,50.87,25.43
7384,54.43,27.21
7385,58.69,29.34
7386,77.21,38.61
7387,62.99,31.49
7388,67.83,33.92
7389,64.03,32.02
7390,63.86,31.93
7391,64.61,32.31
7392,56.73,28.37
7393,52.44,26.22
7394,60.52,30.26
7395,70.90,35.45
7396,64.81,32.41
7397,62.87,31.44
7398,65.75,32.88
7399,64.76,32.38
7400,59.06,29.53
7401,65.04,32.52
7402,58.35,29.17
7403,54.91,27.46
7404,66.25,33.13
7405,64.21,32.11
7406,64.12,32.06
7407,122.05,61.02
7408,8.41,4.20
7409,5.24,2.62
7410,6.83,3.41
7411,7.17,3.59
7412,12.01,6.01
7413,10.79,5.40
7414,8.97,4.49
7415,8.10,4.05
7416,8.25,4.12
7417,14.23,7.12
7418,5.11,2.56
7419,4.91,2.45
7420,7.68,3.84
7421,11.10,5.55
7422,5.21,2.61
7423,9.53,4.76
7424,9.92,4.96
7425,12.23,6.12
7426,8.11,4.06
7427,7.86,3.93
7428,4.68,2.34
7429,9.92,4.96
7430,13.30,6.65
7431,41.29,20.64
7432,10.85,5.42
7433,12.91,6.45
7434,10.40,5.20
7435,8.58,4.29
7436,6.87,3.44
7437,6.41,3.20
7438,223.72,111.86
7439,9.74,4.87
7440,9.46,4.73
7441,10.14,5.07
7442,6.78,3.39
7443,7.61,3.81
7444,8.10,4.05
7445,16.28,8.14
7446,30.47,15.23
7447,16.37,8.19
7448,8.50,4.25
7449,5.83,2.92
7450,9.45,4.72
7451,5.26,2.63
7452,11.32,5.66
7453,8.77,4.39
7454,7.38,3.69
7455,9.33,4.66
7456,5.38,2.69
7457,7.79,3.89
7458,6.13,3.06
7459,5.71,2.85
7460,8.94,4.47
7461,12.25,6.13
7462,9.75,4.88
7463,9.08,4.54
7464,4.96,2.48
7465,10.55,5.27
7466,18.64,9.32
7467,6.34,3.17
7468,5.05,2.52
7469,11.15,5.57
7470,9.10,4.55
7471,5.43,2.72
7472,5.43,2.71
7473,16.25,8.12
7474,18.36,9.18
7475,5.04,2.52
7476,232.01,116.01
7477,14.47,7.24
7478,4.76,2.38
7479,12.11,6.05
7480,221.74,110.87
7481,19.84,9.92
7482,5.71,2.85
7483,5.60,2.80
7484,63.90,31.95
7485,26.22,13.11
7486,8.92,4.46
7487,8.58,4.29
7488,6.52,3.26
7489,6.51,3.25
7490,5.91,2.95
7491,32.13,16.06
7492,8.59,4.30
7493,6.00,3.00
7494,4.38,2.19
7495,6.50,3.25
7496,80.81,40.41
7497,64.26,32.13
7498,65.72,32.86
7499,65.56,32.78
7500,68.70,34.35
7501,58.73,29.37
7502,54.71,27.36
7503,64.58,32.29
7504,53.64,26.82
7505,72.76,36.38
7506,58.96,29.48
7507,64.69,32.35
7508,71.04,35.52
7509,59.78,29.89
7510,60.02,30.01
7511,63.26,31.63
7512,61.57,30.78
7513,59.34,29.67
7514,66.46,33.23
7515,65.44,32.72
7516,62.18,31.09
7517,70.28,35.14
7518,60.16,30.08
7519,59.39,29.70
7520,59.38,29.69
7521,60.88,30.44
7522,62.68,31.34
7523,51.17,25.59
7524,70.75,35.37
7525,63.35,31.68
7526,63.43,31.71
7527,65.55,32.77
7528,63.35,31.67
7529,63.83,31.92
7530,58.45,29.22
7531,62.99,31.49
7532,53.07,26.54
7533,56.78,28.39
7534,53.45,26.73
7535,77.53,38.76
7536,63.45,31.73
7537,84.20,42.10
7538,46.78,23.39
7539,66.59,33.30
7540,56.81,28.40
7541,67.10,33.55
7542,48.81,24.41
7543,57.58,28.79
7544,72.40,36.20
7545,65.54,32.77
7546,174.48,87.24
7547,69.52,34.76
7548,63.98,31.99
7549,57.01,28.51
7550,61.19,30.59
7551,55.31,27.65
7552,176.72,88.36
7553,70.09,35.05
7554,65.64,32.82
7555,65.14,32.57
7556,72.48,36.24
7557,48.53,24.27
7558,59.93,29.96
7559,66.74,33.37
7560,71.35,35.67
7561,55.85,27.92
7562,70.18,35.09
7563,64.61,32.31
7564,58.32,29.16
7565,166.36,83.18
7566,66.38,33.19
7567,55.07,27.53
7568,52.75,26.37
7569,58.74,29.37
7570,77.40,38.70
7571,63.95,31.98
7572,72.45,36.23
7573,57.36,28.68
7574,63.31,31.66
7575,65.49,32.75
7576,57.17,28.59
7577,52.90,26.45
7578,60.92,30.46
7579,72.11,36.06
7580,68.57,34.29
7581,58.03,29.02
7582,64.25,32.12
7583,64.51,32.25
7584,61.56,30.78
7585,55.86,27.93
7586,63.93,31.96
7587,53.68,26.84
7588,55.81,27.91
7589,73.83,36.92
7590,63.50,31.75
7591,64.69,32.35
7592,63.54,31.77
7593,64.63,32.31
7594,60.70,30.35
7595,63.29,31.64
7596,56.87,28.44
7597,60.89,30.44
7598,65.57,32.79
7599,63.13,31.56
7600,63.66,31.83
7601,70.18,35.09
7602,59.61,29.80
7603,64.75,32.38
7604,63.60,31.80
7605,55.02,27.51
7606,55.55,27.78
7607,55.20,27.60
7608,74.35,37.18
7609,64.86,32.43
7610,66.87,33.44
7611,64.99,32.50
7612,63.68,31.84
7613,60.06,30.03
7614,58.71,29.36
7615,60.68,30.34
7616,58.48,29.24
7617,50.59,25.30
7618,73.69,36.84
7619,64.64,32.32
7620,66.69,33.35
7621,64.57,32.28
7622,62.09,31.05
7623,65.80,32.90
7624,53.36,26.68
7625,67.21,33.61
7626,50.14,25.07
7627,69.61,34.81
7628,65.37,32.68
7629,65.65,32.82
7630,68.54,34.27
7631,60.77,30.38
7632,60.86,30.43
7633,58.20,29.10
7634,60.24,30.12
7635,55.76,27.88
7636,57.15,28.57
7637,72.41,36.21
7638,64.07,32.03
7639,66.74,33.37
7640,66.21,33.10
7641,61.45,30.72
7642,61.95,30.98
7643,59.06,29.53
7644,60.85,30.43
7645,58.84,29.42
7646,64.75,32.37
7647,66.95,33.48
7648,62.97,31.48
7649,65.67,32.84
7650,67.79,33.90
7651,56.79,28.40
7652,62.08,31.04
7653,58.57,29.29
7654,61.76,30.88
7655,50.92,25.46
7656,72.28,36.14
7657,63.45,31.72
7658,65.78,32.89
7659,61.96,30.98
7660,66.30,33.15
7661,59.38,29.69
7662,59.46,29.73
7663,60.13,30.06
7664,55.45,27.73
7665,52.90,26.45
7666,55.55,27.77
7667,80.51,40.25
7668,63.38,31.69
7669,73.11,36.56
7670,59.30,29.65
7671,61.25,30.62
7672,63.26,31.63
7673,56.57,28.29
7674,54.60,27.30
7675,56.05,28.03
7676,73.22,36.61
7677,67.29,33.65
7678,63.56,31.78
7679,67.73,33.87
7680,59.31,29.65
7681,73.81,36.90
7682,52.70,26.35
7683,61.47,30.74
7684,61.66,30.83
7685,64.51,32.25
7686,68.21,34.11
7687,63.62,31.81
7688,62.92,31.46
7689,64.17,32.08
7690,61.22,30.61
7691,58.83,29.42
7692,63.67,31.83
7693,53.90,26.95
7694,66.74,33.37
7695,64.46,32.23
7696,67.84,33.92
7697,63.47,31.73
7698,64.59,32.29
7699,58.22,29.11
7700,166.12,83.06
7701,66.46,33.23
7702,54.01,27.01
7703,69.35,34.68
7704,62.42,31.21
7705,6.39,3.20
7706,6.01,3.00
