start,iteration,score,amp_scale_1,amp_scale_2,amp_scale_3,amp_scale_4,amp_scale_5,amp_scale_6,phase_lag_1,phase_lag_2,phase_lag_3,phase_lag_4,phase_lag_5,mean_fx,mean_fy,abs_mean_fy,mean_abs_fy,mean_force_mag,peak_force_mag,energy_proxy,fx_over_abs_fy
1,3,4.284219821549153,1.1600000000000001,1.0,0.92,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.286430921917167,-0.006065018400661529,0.006065018400661529,12.64331098509509,15.494046025926622,25.690649261091814,0.10448999999999921,706.7465650969226
1,2,4.283560669562693,1.08,1.08,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.285833332481957,-0.006767145963198686,0.006767145963198686,12.706695420183529,15.868496526124792,26.26738295874137,0.10686599999999925,633.329524113905
2,4,4.271478661747621,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.8210810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.273787380124678,-0.006273180150491839,0.006273180150491839,12.48850664277561,15.176002715903845,24.657355727154695,0.10916273870235002,681.279235985212
2,4,4.2705799229640204,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.1391896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.27282603679563,-0.006326764982498844,0.006326764982498844,12.74003498766142,15.529173970395096,25.043603339578816,0.1059789265979877,675.3571609843516
2,4,4.254754903405949,1.1970929748201542,1.2202782177955611,0.6564957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.257023468746231,-0.006146066884372885,0.006146066884372885,12.572135200975486,15.212108198682436,24.67668210487975,0.10728220012974421,692.6419039744305
2,4,4.240913111303187,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.7570988712062913,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.243186911174913,-0.006679421836197662,0.006679421836197662,12.737774961388968,15.604079015190804,25.146318259932897,0.10701057175009308,635.2626043439706
2,4,4.224679733049244,1.1970929748201542,1.2202782177955611,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.8239958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.226960195152208,-0.007193155293243535,0.007193155293243535,12.693728550224773,15.570863910409294,25.118806503259165,0.1068299498550145,587.6364436511684
1,3,4.204780404322181,1.1600000000000001,0.92,1.0,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.206994562263386,-0.006217897060252654,0.006217897060252654,12.37981553587294,15.194367777256895,25.19427518650599,0.10448999999999924,676.5944372344501
1,2,4.202852589186107,1.08,1.0,1.08,1.0,1.0,1.0,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,0.6144393241167435,4.205128222161991,-0.006915648794217759,0.006915648794217759,12.450550567600112,15.579280052708917,25.796937037457393,0.10686599999999928,608.0598288446834
2,4,4.19937728875238,1.1970929748201542,1.140278217795561,0.7364957676317803,1.2191896682823464,0.8370988712062912,0.9039958693835455,0.7810810375281767,0.6136796545476645,0.6698374750692238,0.46102364529722734,0.7514052434699225,4.201619535701437,-0.0061363599385490485,0.0061363599385490485,12.32196740006017,14.908639774162667,24.68221989802079,0.10597598751430201,684.7087813911575
